id,parent_id,position,step_name,step_desc,organism,sop_url,duration_in_days,part_of_service,comments,success_rate,created,last_modified
269,266,3,**** Cryostocks generation and storage.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
270,258,3,*** Bioreactor culture,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
271,270,1,**** Bioreactor set-up & sterilization,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
272,270,2,**** Chemostat/batch/fedbatch culture for strain characterization.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
273,270,3,**** Fermentation data on-line collection,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
274,270,4,**** Fermentation data off-line analysis,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
275,270,5,"**** Fermentation data validation. (mass balances, reconciliation,…)",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
276,258,4,*** Component property modeling,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
277,276,1,"**** Data collection on thermodynamic properties of components and mixtures (chemical and physical equilibria, enthalpies, densities, specific volumes, MW etc.)",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
278,276,2,**** Data regression and property predictive models production,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
279,258,5,*** Process Synthesis,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
280,279,1,**** Conceptual and unit and process representation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
281,279,2,**** Superstructure modeling and optimization,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
282,258,6,*** Process simulation #HasSop @NTUA #SopUrl https://goo.gl/vV8T4L,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
283,282,1,"**** Data collection on mass and energy balances, chemical and physical equilibria",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
284,282,2,"**** Modeling of unit processes (reactions, separations recycles)",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
285,282,3,**** Process flowsheeting (process integration and recycles),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
286,282,4,**** Model validation and iteration,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
287,258,7,*** Process optimization,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
288,287,1,**** Process parametric model building and sensitivity analysis,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
289,287,2,**** Parametric optimization,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
290,258,8,*** Process Integration,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
291,290,1,**** Enegry integration,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
292,290,2,**** Material and water integration,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
293,256,3,** Criteria for successful outcome of Scale-up (Criteria to be available as check list table),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
294,293,1,*** Closed carbon balances obtained and TRY calculated,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
295,293,2,*** Cell viability and population heterogeneity,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
296,293,3,*** Product toxicity limit reached during cultivation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
297,293,4,*** (By-)product mixtures and DSP considerations,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
298,256,4,"** Output to Design, Test, and Learn",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
